Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
25,B,3.0,0.0,0.0,0.0,-155.6999969482422,False
25,C,625.0,25.0,0.0,25.0,-155.6999969482422,False
26,A,254.0,25.0,0.0,25.0,-160.6999969482422,False
26,B,3.0,0.0,0.0,0.0,-160.6999969482422,False
26,C,650.0,25.0,0.0,25.0,-160.6999969482422,False
27,A,269.0,25.0,10.0,25.0,-4125.800003051758,False
27,B,0.0,0.0,5.0,0.0,-4125.800003051758,True
27,C,669.0,25.0,6.0,25.0,-4125.800003051758,False
28,A,294.0,25.0,0.0,25.0,-168.8000030517578,False
28,B,0.0,0.0,0.0,0.0,-168.8000030517578,True
28,C,694.0,25.0,0.0,25.0,-168.8000030517578,False
29,A,319.0,25.0,0.0,25.0,-173.8000030517578,False
29,B,0.0,0.0,0.0,0.0,-173.8000030517578,True
29,C,719.0,25.0,0.0,25.0,-173.8000030517578,False
30,A,344.0,25.0,0.0,25.0,-178.8000030517578,False
30,B,0.0,0.0,0.0,0.0,-178.8000030517578,True
30,C,744.0,25.0,0.0,25.0,-178.8000030517578,False
31,A,369.0,25.0,0.0,25.0,-183.8000030517578,False
31,B,0.0,0.0,0.0,0.0,-183.8000030517578,True
31,C,769.0,25.0,0.0,25.0,-183.8000030517578,False
32,A,386.0,25.0,8.0,25.0,-22163.600006103516,False
32,B,0.0,0.0,11.0,0.0,-22163.600006103516,True
32,C,790.0,25.0,4.0,25.0,-22163.600006103516,False
33,A,411.0,25.0,0.0,25.0,-192.60000610351562,False
33,B,0.0,0.0,0.0,0.0,-192.60000610351562,True
33,C,815.0,25.0,0.0,25.0,-192.60000610351562,False
34,A,436.0,25.0,0.0,25.0,-222.60000610351562,False
34,B,0.0,0.0,0.0,0.0,-222.60000610351562,True
34,C,840.0,50.0,0.0,25.0,-222.60000610351562,False
35,A,461.0,25.0,0.0,25.0,-227.60000610351562,False
35,B,0.0,0.0,0.0,0.0,-227.60000610351562,True
35,C,865.0,50.0,0.0,25.0,-227.60000610351562,False
36,A,486.0,25.0,0.0,25.0,-232.60000610351562,False
36,B,0.0,0.0,0.0,0.0,-232.60000610351562,True
36,C,890.0,50.0,0.0,25.0,-232.60000610351562,False
37,A,498.0,25.0,13.0,25.0,-6193.5,False
37,B,0.0,0.0,3.0,0.0,-6193.5,True
37,C,907.0,50.0,8.0,25.0,-6193.5,False
38,A,523.0,25.0,0.0,25.0,-240.5,False
38,B,0.0,0.0,0.0,0.0,-240.5,True
38,C,932.0,50.0,0.0,25.0,-240.5,False
39,A,548.0,25.0,0.0,25.0,-248.0,False
39,B,0.0,0.0,0.0,0.0,-248.0,True
39,C,982.0,50.0,0.0,50.0,-248.0,False
40,A,573.0,25.0,0.0,25.0,-255.5,False
40,B,0.0,0.0,0.0,0.0,-255.5,True
40,C,1032.0,50.0,0.0,50.0,-255.5,False
41,A,598.0,25.0,0.0,25.0,-263.0,False
41,B,0.0,0.0,0.0,0.0,-263.0,True
41,C,1082.0,50.0,0.0,50.0,-263.0,False
42,A,618.0,25.0,5.0,25.0,-20249.5,False
42,B,0.0,0.0,10.0,0.0,-20249.5,True
42,C,1127.0,50.0,5.0,50.0,-20249.5,False
43,A,643.0,25.0,0.0,25.0,-277.0,False
43,B,0.0,0.0,0.0,0.0,-277.0,True
43,C,1177.0,50.0,0.0,50.0,-277.0,False
44,A,668.0,25.0,0.0,25.0,-284.5,False
44,B,0.0,0.0,0.0,0.0,-284.5,True
44,C,1227.0,50.0,0.0,50.0,-284.5,False
45,A,693.0,25.0,0.0,25.0,-292.0,False
45,B,0.0,0.0,0.0,0.0,-292.0,True
45,C,1277.0,50.0,0.0,50.0,-292.0,False
46,A,718.0,25.0,0.0,25.0,-299.5,False
46,B,0.0,0.0,0.0,0.0,-299.5,True
46,C,1327.0,50.0,0.0,50.0,-299.5,False
47,A,732.0,25.0,11.0,25.0,-12273.399993896484,False
47,B,0.0,0.0,6.0,0.0,-12273.399993896484,True
47,C,1372.0,50.0,5.0,50.0,-12273.399993896484,False
48,A,757.0,25.0,0.0,25.0,-312.8999938964844,False
48,B,0.0,0.0,0.0,0.0,-312.8999938964844,True
48,C,1422.0,50.0,0.0,50.0,-312.8999938964844,False
49,A,782.0,25.0,0.0,25.0,-320.3999938964844,False
49,B,0.0,0.0,0.0,0.0,-320.3999938964844,True
49,C,1472.0,50.0,0.0,50.0,-320.3999938964844,False
50,A,807.0,25.0,0.0,25.0,-327.8999938964844,False
50,B,0.0,0.0,0.0,0.0,-327.8999938964844,True
50,C,1522.0,50.0,0.0,50.0,-327.8999938964844,False
51,A,832.0,25.0,0.0,25.0,-335.3999938964844,False
51,B,0.0,0.0,0.0,0.0,-335.3999938964844,True
51,C,1572.0,50.0,0.0,50.0,-335.3999938964844,False
52,A,851.0,25.0,6.0,25.0,-16309.299987792969,False
52,B,0.0,0.0,8.0,0.0,-16309.299987792969,True
52,C,1612.0,50.0,10.0,50.0,-16309.299987792969,False
53,A,876.0,25.0,0.0,25.0,-348.79998779296875,False
53,B,0.0,0.0,0.0,0.0,-348.79998779296875,True
53,C,1662.0,50.0,0.0,50.0,-348.79998779296875,False
54,A,901.0,25.0,0.0,25.0,-356.29998779296875,False
54,B,0.0,0.0,0.0,0.0,-356.29998779296875,True
54,C,1712.0,50.0,0.0,50.0,-356.29998779296875,False
55,A,926.0,25.0,0.0,25.0,-363.79998779296875,False
55,B,0.0,0.0,0.0,0.0,-363.79998779296875,True
55,C,1762.0,50.0,0.0,50.0,-363.79998779296875,False
56,A,951.0,25.0,0.0,25.0,-371.29998779296875,False
56,B,0.0,0.0,0.0,0.0,-371.29998779296875,True
56,C,1812.0,50.0,0.0,50.0,-371.29998779296875,False
57,A,976.0,25.0,0.0,25.0,-14362.0,False
57,B,0.0,0.0,7.0,0.0,-14362.0,True
57,C,1854.0,50.0,8.0,50.0,-14362.0,False
58,A,1001.0,25.0,0.0,25.0,-385.5,False
58,B,0.0,0.0,0.0,0.0,-385.5,True
58,C,1904.0,50.0,0.0,50.0,-385.5,False
59,A,1026.0,25.0,0.0,25.0,-393.0,False
59,B,0.0,0.0,0.0,0.0,-393.0,True
59,C,1954.0,50.0,0.0,50.0,-393.0,False
60,A,1051.0,25.0,0.0,25.0,-400.5,False
60,B,0.0,0.0,0.0,0.0,-400.5,True
60,C,2004.0,50.0,0.0,50.0,-400.5,False
61,A,1076.0,25.0,0.0,25.0,-408.0,False
61,B,0.0,0.0,0.0,0.0,-408.0,True
61,C,2054.0,50.0,0.0,50.0,-408.0,False
62,A,1093.0,25.0,8.0,25.0,-2381.9000244140625,False
62,B,0.0,0.0,1.0,0.0,-2381.9000244140625,True
62,C,2096.0,50.0,8.0,50.0,-2381.9000244140625,False
63,A,1118.0,25.0,0.0,25.0,-421.4000244140625,False
63,B,0.0,0.0,0.0,0.0,-421.4000244140625,True
63,C,2146.0,50.0,0.0,50.0,-421.4000244140625,False
64,A,1143.0,25.0,0.0,25.0,-428.9000244140625,False
64,B,0.0,0.0,0.0,0.0,-428.9000244140625,True
64,C,2196.0,50.0,0.0,50.0,-428.9000244140625,False
65,A,1168.0,25.0,0.0,25.0,-436.4000244140625,False
65,B,0.0,0.0,0.0,0.0,-436.4000244140625,True
65,C,2246.0,50.0,0.0,50.0,-436.4000244140625,False
66,A,1193.0,25.0,0.0,25.0,-443.9000244140625,False
66,B,0.0,0.0,0.0,0.0,-443.9000244140625,True
66,C,2296.0,50.0,0.0,50.0,-443.9000244140625,False
67,A,1215.0,25.0,3.0,25.0,-12436.700012207031,False
67,B,0.0,0.0,6.0,0.0,-12436.700012207031,True
67,C,2342.0,50.0,4.0,50.0,-12436.700012207031,False
68,A,1240.0,25.0,0.0,25.0,-458.20001220703125,False
68,B,0.0,0.0,0.0,0.0,-458.20001220703125,True
68,C,2392.0,50.0,0.0,50.0,-458.20001220703125,False
69,A,1265.0,25.0,0.0,25.0,-465.70001220703125,False
69,B,0.0,0.0,0.0,0.0,-465.70001220703125,True
69,C,2442.0,50.0,0.0,50.0,-465.70001220703125,False
70,A,1290.0,25.0,0.0,25.0,-473.20001220703125,False
70,B,0.0,0.0,0.0,0.0,-473.20001220703125,True
70,C,2492.0,50.0,0.0,50.0,-473.20001220703125,False
71,A,1315.0,25.0,0.0,25.0,-480.70001220703125,False
71,B,0.0,0.0,0.0,0.0,-480.70001220703125,True
71,C,2542.0,50.0,0.0,50.0,-480.70001220703125,False
72,A,1336.0,25.0,4.0,25.0,-20465.100006103516,False
72,B,0.0,0.0,10.0,0.0,-20465.100006103516,True
72,C,2585.0,50.0,7.0,50.0,-20465.100006103516,False
73,A,1361.0,25.0,0.0,25.0,-494.6000061035156,False
73,B,0.0,0.0,0.0,0.0,-494.6000061035156,True
73,C,2635.0,50.0,0.0,50.0,-494.6000061035156,False
74,A,1386.0,25.0,0.0,25.0,-502.1000061035156,False
74,B,0.0,0.0,0.0,0.0,-502.1000061035156,True
74,C,2685.0,50.0,0.0,50.0,-502.1000061035156,False
75,A,1411.0,25.0,0.0,25.0,-509.6000061035156,False
75,B,0.0,0.0,0.0,0.0,-509.6000061035156,True
75,C,2735.0,50.0,0.0,50.0,-509.6000061035156,False
76,A,1436.0,25.0,0.0,25.0,-517.1000061035156,False
76,B,0.0,0.0,0.0,0.0,-517.1000061035156,True
76,C,2785.0,50.0,0.0,50.0,-517.1000061035156,False
77,A,1454.0,25.0,7.0,25.0,-14491.0,False
77,B,0.0,0.0,7.0,0.0,-14491.0,True
77,C,2826.0,50.0,9.0,50.0,-14491.0,False
78,A,1479.0,25.0,0.0,25.0,-530.5,False
78,B,0.0,0.0,0.0,0.0,-530.5,True
78,C,2876.0,50.0,0.0,50.0,-530.5,False
79,A,1504.0,25.0,0.0,25.0,-538.0,False
79,B,0.0,0.0,0.0,0.0,-538.0,True
79,C,2926.0,50.0,0.0,50.0,-538.0,False
80,A,1529.0,25.0,0.0,25.0,-545.5,False
80,B,0.0,0.0,0.0,0.0,-545.5,True
80,C,2976.0,50.0,0.0,50.0,-545.5,False
81,A,1554.0,25.0,0.0,25.0,-553.0,False
81,B,0.0,0.0,0.0,0.0,-553.0,True
81,C,3026.0,50.0,0.0,50.0,-553.0,False
82,A,1572.0,25.0,7.0,25.0,-18537.400024414062,False
82,B,0.0,0.0,9.0,0.0,-18537.400024414062,True
82,C,3072.0,50.0,4.0,50.0,-18537.400024414062,False
83,A,1597.0,25.0,0.0,25.0,-566.9000244140625,False
83,B,0.0,0.0,0.0,0.0,-566.9000244140625,True
83,C,3122.0,50.0,0.0,50.0,-566.9000244140625,False
84,A,1622.0,25.0,0.0,25.0,-574.4000244140625,False
84,B,0.0,0.0,0.0,0.0,-574.4000244140625,True
84,C,3172.0,50.0,0.0,50.0,-574.4000244140625,False
85,A,1647.0,25.0,0.0,25.0,-581.9000244140625,False
85,B,0.0,0.0,0.0,0.0,-581.9000244140625,True
85,C,3222.0,50.0,0.0,50.0,-581.9000244140625,False
86,A,1672.0,25.0,0.0,25.0,-589.4000244140625,False
86,B,0.0,0.0,0.0,0.0,-589.4000244140625,True
86,C,3272.0,50.0,0.0,50.0,-589.4000244140625,False
87,A,1685.0,25.0,12.0,25.0,-22559.100006103516,False
87,B,0.0,0.0,11.0,0.0,-22559.100006103516,True
87,C,3316.0,50.0,6.0,50.0,-22559.100006103516,False
88,A,1710.0,25.0,0.0,25.0,-602.6000061035156,False
88,B,0.0,0.0,0.0,0.0,-602.6000061035156,True
88,C,3366.0,50.0,0.0,50.0,-602.6000061035156,False
89,A,1735.0,25.0,0.0,25.0,-610.0999755859375,False
89,B,0.0,0.0,0.0,0.0,-610.0999755859375,True
89,C,3416.0,50.0,0.0,50.0,-610.0999755859375,False
90,A,1760.0,25.0,0.0,25.0,-617.5999755859375,False
90,B,0.0,0.0,0.0,0.0,-617.5999755859375,True
90,C,3466.0,50.0,0.0,50.0,-617.5999755859375,False
91,A,1785.0,25.0,0.0,25.0,-625.0999755859375,False
91,B,0.0,0.0,0.0,0.0,-625.0999755859375,True
91,C,3516.0,50.0,0.0,50.0,-625.0999755859375,False
92,A,1803.0,25.0,7.0,25.0,-6607.4000244140625,False
92,B,0.0,0.0,3.0,0.0,-6607.4000244140625,True
92,C,3561.0,50.0,5.0,50.0,-6607.4000244140625,False
93,A,1828.0,25.0,0.0,25.0,-638.9000244140625,False
93,B,0.0,0.0,0.0,0.0,-638.9000244140625,True
93,C,3611.0,50.0,0.0,50.0,-638.9000244140625,False
94,A,1853.0,25.0,0.0,25.0,-646.4000244140625,False
94,B,0.0,0.0,0.0,0.0,-646.4000244140625,True
94,C,3661.0,50.0,0.0,50.0,-646.4000244140625,False
95,A,1878.0,25.0,0.0,25.0,-653.9000244140625,False
95,B,0.0,0.0,0.0,0.0,-653.9000244140625,True
95,C,3711.0,50.0,0.0,50.0,-653.9000244140625,False
96,A,1903.0,25.0,0.0,25.0,-661.4000244140625,False
96,B,0.0,0.0,0.0,0.0,-661.4000244140625,True
96,C,3761.0,50.0,0.0,50.0,-661.4000244140625,False
97,A,1917.0,25.0,11.0,25.0,-12624.799987792969,False
97,B,0.0,0.0,6.0,0.0,-12624.799987792969,True
97,C,3801.0,50.0,10.0,50.0,-12624.799987792969,False
98,A,1942.0,25.0,0.0,25.0,-649.2999877929688,False
98,B,0.0,0.0,0.0,0.0,-649.2999877929688,True
98,C,3851.0,25.0,0.0,50.0,-649.2999877929688,False
99,A,1967.0,25.0,0.0,25.0,-656.7999877929688,False
99,B,0.0,0.0,0.0,0.0,-656.7999877929688,True
99,C,3901.0,25.0,0.0,50.0,-656.7999877929688,False
100,A,1992.0,25.0,0.0,25.0,-664.2999877929688,False
100,B,0.0,0.0,0.0,0.0,-664.2999877929688,True
100,C,3951.0,25.0,0.0,50.0,-664.2999877929688,False
101,A,2017.0,25.0,0.0,25.0,-671.7999877929688,False
101,B,0.0,0.0,0.0,0.0,-671.7999877929688,True
101,C,4001.0,25.0,0.0,50.0,-671.7999877929688,False
102,A,2039.0,25.0,3.0,25.0,-14656.200012207031,False
102,B,0.0,0.0,7.0,0.0,-14656.200012207031,True
102,C,4043.0,25.0,8.0,50.0,-14656.200012207031,False
103,A,2064.0,25.0,0.0,25.0,-683.2000122070312,False
103,B,0.0,0.0,0.0,0.0,-683.2000122070312,True
103,C,4068.0,25.0,0.0,25.0,-683.2000122070312,False
104,A,2089.0,25.0,0.0,25.0,-713.2000122070312,False
104,B,0.0,0.0,0.0,0.0,-713.2000122070312,True
104,C,4093.0,50.0,0.0,25.0,-713.2000122070312,False
105,A,2114.0,25.0,0.0,25.0,-718.2000122070312,False
105,B,0.0,0.0,0.0,0.0,-718.2000122070312,True
105,C,4118.0,50.0,0.0,25.0,-718.2000122070312,False
106,A,2139.0,25.0,0.0,25.0,-723.2000122070312,False
106,B,0.0,0.0,0.0,0.0,-723.2000122070312,True
106,C,4143.0,50.0,0.0,25.0,-723.2000122070312,False
107,A,2161.0,25.0,3.0,25.0,-18713.5,False
107,B,0.0,0.0,9.0,0.0,-18713.5,True
107,C,4164.0,50.0,4.0,25.0,-18713.5,False
108,A,2186.0,25.0,0.0,25.0,-732.5,False
108,B,0.0,0.0,0.0,0.0,-732.5,True
108,C,4189.0,50.0,0.0,25.0,-732.5,False
109,A,2211.0,25.0,0.0,25.0,-740.0,False
109,B,0.0,0.0,0.0,0.0,-740.0,True
109,C,4239.0,50.0,0.0,50.0,-740.0,False
110,A,2236.0,25.0,0.0,25.0,-747.5,False
110,B,0.0,0.0,0.0,0.0,-747.5,True
110,C,4289.0,50.0,0.0,50.0,-747.5,False
111,A,2261.0,25.0,0.0,25.0,-755.0,False
111,B,0.0,0.0,0.0,0.0,-755.0,True
111,C,4339.0,50.0,0.0,50.0,-755.0,False
112,A,2275.0,25.0,11.0,25.0,-4718.4000244140625,False
112,B,0.0,0.0,2.0,0.0,-4718.4000244140625,True
112,C,4379.0,50.0,10.0,50.0,-4718.4000244140625,False
113,A,2300.0,25.0,0.0,25.0,-767.9000244140625,False
113,B,0.0,0.0,0.0,0.0,-767.9000244140625,True
113,C,4429.0,50.0,0.0,50.0,-767.9000244140625,False
114,A,2325.0,25.0,0.0,25.0,-775.4000244140625,False
114,B,0.0,0.0,0.0,0.0,-775.4000244140625,True
114,C,4479.0,50.0,0.0,50.0,-775.4000244140625,False
115,A,2350.0,25.0,0.0,25.0,-782.9000244140625,False
115,B,0.0,0.0,0.0,0.0,-782.9000244140625,True
115,C,4529.0,50.0,0.0,50.0,-782.9000244140625,False
116,A,2375.0,25.0,0.0,25.0,-790.4000244140625,False
116,B,0.0,0.0,0.0,0.0,-790.4000244140625,True
116,C,4579.0,50.0,0.0,50.0,-790.4000244140625,False
117,A,2394.0,25.0,6.0,25.0,-14764.299987792969,False
117,B,0.0,0.0,7.0,0.0,-14764.299987792969,True
117,C,4619.0,50.0,10.0,50.0,-14764.299987792969,False
118,A,2419.0,25.0,0.0,25.0,-803.7999877929688,False
118,B,0.0,0.0,0.0,0.0,-803.7999877929688,True
118,C,4669.0,50.0,0.0,50.0,-803.7999877929688,False
119,A,2444.0,25.0,0.0,25.0,-811.2999877929688,False
119,B,0.0,0.0,0.0,0.0,-811.2999877929688,True
119,C,4719.0,50.0,0.0,50.0,-811.2999877929688,False
120,A,2469.0,25.0,0.0,25.0,-818.7999877929688,False
120,B,0.0,0.0,0.0,0.0,-818.7999877929688,True
120,C,4769.0,50.0,0.0,50.0,-818.7999877929688,False
121,A,2494.0,25.0,0.0,25.0,-826.2999877929688,False
121,B,0.0,0.0,0.0,0.0,-826.2999877929688,True
121,C,4819.0,50.0,0.0,50.0,-826.2999877929688,False
122,A,2518.0,25.0,1.0,25.0,-14812.799987792969,False
122,B,0.0,0.0,7.0,0.0,-14812.799987792969,True
122,C,4860.0,50.0,9.0,50.0,-14812.799987792969,False
123,A,2543.0,25.0,0.0,25.0,-840.2999877929688,False
123,B,0.0,0.0,0.0,0.0,-840.2999877929688,True
123,C,4910.0,50.0,0.0,50.0,-840.2999877929688,False
124,A,2568.0,25.0,0.0,25.0,-847.800048828125,False
124,B,0.0,0.0,0.0,0.0,-847.800048828125,True
124,C,4960.0,50.0,0.0,50.0,-847.800048828125,False
125,A,2593.0,25.0,0.0,25.0,-855.300048828125,False
125,B,0.0,0.0,0.0,0.0,-855.300048828125,True
125,C,5010.0,50.0,0.0,50.0,-855.300048828125,False
126,A,2618.0,25.0,0.0,25.0,-862.800048828125,False
126,B,0.0,0.0,0.0,0.0,-862.800048828125,True
126,C,5060.0,50.0,0.0,50.0,-862.800048828125,False
127,A,2634.0,25.0,9.0,25.0,-12840.900024414062,False
127,B,0.0,0.0,6.0,0.0,-12840.900024414062,True
127,C,5105.0,50.0,5.0,50.0,-12840.900024414062,False
128,A,2659.0,25.0,0.0,25.0,-876.4000244140625,False
128,B,0.0,0.0,0.0,0.0,-876.4000244140625,True
128,C,5155.0,50.0,0.0,50.0,-876.4000244140625,False
129,A,2684.0,25.0,0.0,25.0,-883.9000244140625,False
129,B,0.0,0.0,0.0,0.0,-883.9000244140625,True
129,C,5205.0,50.0,0.0,50.0,-883.9000244140625,False
130,A,2709.0,25.0,0.0,25.0,-891.4000244140625,False
130,B,0.0,0.0,0.0,0.0,-891.4000244140625,True
130,C,5255.0,50.0,0.0,50.0,-891.4000244140625,False
131,A,2734.0,25.0,0.0,25.0,-898.9000244140625,False
131,B,0.0,0.0,0.0,0.0,-898.9000244140625,True
131,C,5305.0,50.0,0.0,50.0,-898.9000244140625,False
132,A,2748.0,25.0,11.0,25.0,-22866.5,False
132,B,0.0,0.0,11.0,0.0,-22866.5,True
132,C,5347.0,50.0,8.0,50.0,-22866.5,False
133,A,2773.0,25.0,0.0,25.0,-912.0,False
133,B,0.0,0.0,0.0,0.0,-912.0,True
133,C,5397.0,50.0,0.0,50.0,-912.0,False
134,A,2798.0,25.0,0.0,25.0,-919.5,False
134,B,0.0,0.0,0.0,0.0,-919.5,True
134,C,5447.0,50.0,0.0,50.0,-919.5,False
135,A,2823.0,25.0,0.0,25.0,-927.0,False
135,B,0.0,0.0,0.0,0.0,-927.0,True
135,C,5497.0,50.0,0.0,50.0,-927.0,False
136,A,2848.0,25.0,0.0,25.0,-934.5,False
136,B,0.0,0.0,0.0,0.0,-934.5,True
136,C,5547.0,50.0,0.0,50.0,-934.5,False
137,A,2863.0,25.0,10.0,25.0,-16902.099975585938,False
137,B,0.0,0.0,8.0,0.0,-16902.099975585938,True
137,C,5588.0,50.0,9.0,50.0,-16902.099975585938,False
138,A,2888.0,25.0,0.0,25.0,-947.5999755859375,False
138,B,0.0,0.0,0.0,0.0,-947.5999755859375,True
138,C,5638.0,50.0,0.0,50.0,-947.5999755859375,False
139,A,2913.0,25.0,0.0,25.0,-955.0999755859375,False
139,B,0.0,0.0,0.0,0.0,-955.0999755859375,True
139,C,5688.0,50.0,0.0,50.0,-955.0999755859375,False
140,A,2938.0,25.0,0.0,25.0,-962.5999755859375,False
140,B,0.0,0.0,0.0,0.0,-962.5999755859375,True
140,C,5738.0,50.0,0.0,50.0,-962.5999755859375,False
141,A,2963.0,25.0,0.0,25.0,-970.0999755859375,False
141,B,0.0,0.0,0.0,0.0,-970.0999755859375,True
141,C,5788.0,50.0,0.0,50.0,-970.0999755859375,False
142,A,2979.0,25.0,9.0,25.0,-12944.0,False
142,B,0.0,0.0,6.0,0.0,-12944.0,True
142,C,5831.0,50.0,7.0,50.0,-12944.0,False
143,A,3004.0,25.0,0.0,25.0,-958.5,False
143,B,0.0,0.0,0.0,0.0,-958.5,True
143,C,5881.0,25.0,0.0,50.0,-958.5,False
144,A,3029.0,25.0,0.0,25.0,-991.0,False
144,B,0.0,0.0,0.0,0.0,-991.0,True
144,C,5931.0,50.0,0.0,50.0,-991.0,False
145,A,3054.0,25.0,0.0,25.0,-998.5,False
145,B,0.0,0.0,0.0,0.0,-998.5,True
145,C,5981.0,50.0,0.0,50.0,-998.5,False
146,A,3079.0,25.0,0.0,25.0,-1006.0,False
146,B,0.0,0.0,0.0,0.0,-1006.0,True
146,C,6031.0,50.0,0.0,50.0,-1006.0,False
147,A,3096.0,25.0,8.0,25.0,-26984.099975585938,False
147,B,0.0,0.0,13.0,0.0,-26984.099975585938,True
147,C,6075.0,50.0,6.0,50.0,-26984.099975585938,False
148,A,3121.0,25.0,0.0,25.0,-992.0999755859375,False
148,B,0.0,0.0,0.0,0.0,-992.0999755859375,True
148,C,6100.0,25.0,0.0,25.0,-992.0999755859375,False
149,A,3146.0,25.0,0.0,25.0,-1024.5999755859375,False
149,B,0.0,0.0,0.0,0.0,-1024.5999755859375,True
149,C,6150.0,50.0,0.0,50.0,-1024.5999755859375,False
150,A,3171.0,25.0,0.0,25.0,-1032.0999755859375,False
150,B,0.0,0.0,0.0,0.0,-1032.0999755859375,True
150,C,6200.0,50.0,0.0,50.0,-1032.0999755859375,False
151,A,3196.0,25.0,0.0,25.0,-1039.5999755859375,False
151,B,0.0,0.0,0.0,0.0,-1039.5999755859375,True
151,C,6250.0,50.0,0.0,50.0,-1039.5999755859375,False
152,A,3216.0,25.0,5.0,25.0,-15015.599975585938,False
152,B,0.0,0.0,7.0,0.0,-15015.599975585938,True
