Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
19,C,748.0,50.0,13.0,50.0,-16607204.095794678,False
20,A,26.0,0.0,0.0,0.0,-33214459.99157715,False
20,B,782.0,50.0,0.0,50.0,-33214459.99157715,False
20,C,796.0,50.0,2.0,50.0,-33214459.99157715,False
21,A,26.0,0.0,0.0,0.0,-66428925.5831604,False
21,B,828.0,50.0,4.0,50.0,-66428925.5831604,False
21,C,846.0,50.0,0.0,50.0,-66428925.5831604,False
22,A,22.0,0.0,4.0,0.0,-132857860.7663269,False
22,B,878.0,50.0,0.0,50.0,-132857860.7663269,False
22,C,896.0,50.0,0.0,50.0,-132857860.7663269,False
23,A,22.0,0.0,0.0,0.0,-265715739.5326538,False
23,B,928.0,50.0,0.0,50.0,-265715739.5326538,False
23,C,946.0,50.0,0.0,50.0,-265715739.5326538,False
24,A,22.0,0.0,0.0,0.0,-531431480.66529846,False
24,B,974.0,50.0,4.0,50.0,-531431480.66529846,False
24,C,996.0,50.0,0.0,50.0,-531431480.66529846,False
25,A,11.0,0.0,11.0,0.0,-1062862956.2306061,False
25,B,1024.0,50.0,0.0,50.0,-1062862956.2306061,False
25,C,1046.0,50.0,0.0,50.0,-1062862956.2306061,False
26,A,11.0,0.0,0.0,0.0,-2125725931.861206,False
26,B,1068.0,50.0,6.0,50.0,-2125725931.861206,False
26,C,1096.0,50.0,0.0,50.0,-2125725931.861206,False
27,A,11.0,0.0,0.0,0.0,-4251451866.822418,False
27,B,1118.0,50.0,0.0,50.0,-4251451866.822418,False
27,C,1137.0,50.0,9.0,50.0,-4251451866.822418,False
28,A,11.0,0.0,0.0,0.0,-8502903753.244843,False
28,B,1164.0,50.0,4.0,50.0,-8502903753.244843,False
28,C,1187.0,50.0,0.0,50.0,-8502903753.244843,False
29,A,2.0,0.0,9.0,0.0,-17005807501.389679,False
29,B,1212.0,50.0,2.0,50.0,-17005807501.389679,False
29,C,1237.0,50.0,0.0,50.0,-17005807501.389679,False
30,A,2.0,0.0,0.0,0.0,-34011615034.779358,False
30,B,1262.0,50.0,0.0,50.0,-34011615034.779358,False
30,C,1287.0,50.0,0.0,50.0,-34011615034.779358,False
31,A,2.0,0.0,0.0,0.0,-68023230064.8587,False
31,B,1312.0,50.0,0.0,50.0,-68023230064.8587,False
31,C,1330.0,50.0,7.0,50.0,-68023230064.8587,False
32,A,0.0,0.0,5.0,0.0,-136046466113.81741,True
32,B,1355.0,50.0,7.0,50.0,-136046466113.81741,False
32,C,1370.0,50.0,10.0,50.0,-136046466113.81741,False
33,A,0.0,0.0,7.0,0.0,-272092940275.63483,True
33,B,1405.0,50.0,0.0,50.0,-272092940275.63483,False
33,C,1420.0,50.0,0.0,50.0,-272092940275.63483,False
34,A,0.0,0.0,13.0,0.0,-544185892548.6697,True
34,B,1455.0,50.0,0.0,50.0,-544185892548.6697,False
34,C,1464.0,50.0,6.0,50.0,-544185892548.6697,False
35,A,0.0,0.0,11.0,0.0,-1088371781119.3394,True
35,B,1505.0,50.0,0.0,50.0,-1088371781119.3394,False
35,C,1514.0,50.0,0.0,50.0,-1088371781119.3394,False
36,A,0.0,0.0,0.0,0.0,-2176743540227.6787,True
36,B,1548.0,50.0,7.0,50.0,-2176743540227.6787,False
36,C,1561.0,50.0,3.0,50.0,-2176743540227.6787,False
37,A,0.0,0.0,8.0,0.0,-4353487096485.3574,True
37,B,1598.0,50.0,0.0,50.0,-4353487096485.3574,False
37,C,1611.0,50.0,0.0,50.0,-4353487096485.3574,False
38,A,0.0,0.0,0.0,0.0,-8706974176980.715,True
38,B,1648.0,50.0,0.0,50.0,-8706974176980.715,False
38,C,1661.0,50.0,0.0,50.0,-8706974176980.715,False
39,A,0.0,0.0,10.0,0.0,-17413948373971.43,True
39,B,1698.0,50.0,0.0,50.0,-17413948373971.43,False
39,C,1711.0,50.0,0.0,50.0,-17413948373971.43,False
40,A,0.0,0.0,0.0,0.0,-34827896727940.26,True
40,B,1742.0,50.0,6.0,50.0,-34827896727940.26,False
40,C,1761.0,50.0,0.0,50.0,-34827896727940.26,False
41,A,0.0,0.0,6.0,0.0,-69655793467902.516,True
41,B,1792.0,50.0,0.0,50.0,-69655793467902.516,False
41,C,1811.0,50.0,0.0,50.0,-69655793467902.516,False
42,A,0.0,0.0,0.0,0.0,-139311586923798.23,True
42,B,1834.0,50.0,8.0,50.0,-139311586923798.23,False
42,C,1861.0,50.0,0.0,50.0,-139311586923798.23,False
43,A,0.0,0.0,6.0,0.0,-278623173859601.47,True
43,B,1878.0,50.0,6.0,50.0,-278623173859601.47,False
43,C,1907.0,50.0,4.0,50.0,-278623173859601.47,False
44,A,0.0,0.0,7.0,0.0,-557246347721218.25,True
44,B,1921.0,50.0,7.0,50.0,-557246347721218.25,False
44,C,1957.0,50.0,0.0,50.0,-557246347721218.25,False
45,A,0.0,0.0,0.0,0.0,-1114492695428460.5,True
45,B,1971.0,50.0,0.0,50.0,-1114492695428460.5,False
45,C,2007.0,50.0,0.0,50.0,-1114492695428460.5,False
46,A,0.0,0.0,3.0,0.0,-2228985390862922.8,True
46,B,2021.0,50.0,0.0,50.0,-2228985390862922.8,False
46,C,2053.0,50.0,4.0,50.0,-2228985390862922.8,False
47,A,0.0,0.0,9.0,0.0,-4457970781737863.5,True
47,B,2071.0,50.0,0.0,50.0,-4457970781737863.5,False
47,C,2103.0,50.0,0.0,50.0,-4457970781737863.5,False
48,A,0.0,0.0,9.0,0.0,-8915941563475716.0,True
48,B,2111.0,50.0,10.0,50.0,-8915941563475716.0,False
48,C,2153.0,50.0,0.0,50.0,-8915941563475716.0,False
49,A,0.0,0.0,0.0,0.0,-1.7831883126933462e+16,True
49,B,2161.0,50.0,0.0,50.0,-1.7831883126933462e+16,False
49,C,2203.0,50.0,0.0,50.0,-1.7831883126933462e+16,False
50,A,0.0,0.0,4.0,0.0,-3.5663766253874936e+16,True
50,B,2211.0,50.0,0.0,50.0,-3.5663766253874936e+16,False
50,C,2253.0,50.0,0.0,50.0,-3.5663766253874936e+16,False
51,A,0.0,0.0,0.0,0.0,-7.132753250774188e+16,True
51,B,2261.0,50.0,0.0,50.0,-7.132753250774188e+16,False
51,C,2303.0,50.0,0.0,50.0,-7.132753250774188e+16,False
52,A,0.0,0.0,0.0,0.0,-1.4265506501548376e+17,True
52,B,2300.0,50.0,11.0,50.0,-1.4265506501548376e+17,False
52,C,2353.0,50.0,0.0,50.0,-1.4265506501548376e+17,False
